BuildingID,BuildingName,BuildingType,Town,Latitude,Longitude,Technology,Vendor,Installation Date,On Air Date,BTS Present,BTS Name,MAIN FAT,Switch,BTS SiteID,Location,Status,SwitchIP
MLN411236,EL1027 FUNDISSA,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Fundissa,,,Fundissa,FUNDISSA,,
MLN110823,EL1027_FUNDISSA_ODC-KENSALT GOGONI,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Malindi,,
MLN211194,EL1030 WITU,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Witu,,,Witu,WITU,,
LIK110207,EL1036_CHASE BANK-RAFIKI DTM LIKONI,Single-Tenancy,Likoni,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kindunguni,,,Kindunguni,Likoni,,
LIK111021,EL1036_MSF SWITZERLAND -LIKONI,Single-Tenancy,Likoni,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kindunguni,,,Kindunguni,LIKONI,,
MBS242578,EL1041 NYALI MKOMANI-TAMARIND HOTEL,Single-Tenancy,Mombasa,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,NYALI,,
MBS111262,EL1045_JARIBUNI_95038119_SS.METHA,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Jaribuni,,
KLF110529,EL1052 KILIFI NORTH_SEVEN SEAS KILIFI HOSPITAL,Single-Tenancy,Kilifi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kilifi North,,Cisco ME3400,Kilifi North,KILIFI,,172.17.110.32
KLF111358,EL1052_AKUH-KILIFI,Single-Tenancy,Kilifi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,Kilifi,,172.17.110.32
KLF110171,EL1052_KEMRI WELCOME TRUST-KILIFI,Single-Tenancy,Kilifi,"3°37'44.60""S","39°51'18.70""E",PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kilifi North,,Cisco ME3400,Kilifi North,Kilifi,,172.17.110.32
KLF111598,EL1052_KILIFI NORTH_NCPWD_KILIFI,Single-Tenancy,Kilifi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kilifi North,,Cisco ME3400,Kilifi North,Kilifi,,172.17.110.32
KLF170041,EL1052_KILIFI NORTH_WIMAX 16e,Single-Tenancy,Kilifi,-3.629056,39.855194,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Kilifi North,,Cisco ME3400,Kilifi North,kilifi,,172.17.110.32
KLF111269,EL1052_MINISTRY OF DEVOLUTION - KILIFI,Single-Tenancy,Kilifi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,Kilifi,,172.17.110.32
KLF110898,EL1052_TUSKER MATRESSES LTD KILIFI,Single-Tenancy,Kilifi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kilifi North,,Cisco ME3400,Kilifi North,Kilifi,,172.17.110.32
MLN110869,EL1054_KENIAKU LTD,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Casuarina,,,Casuarina,Malindi,,
LAM110501,EL1055_GULF  AFRICAN BANK-LAMU SECONDARY,Single-Tenancy,Lamu,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Lamu North,,Cisco ME3400,Lamu North,Lamu,,
LAM170029,EL1055_LAMU NORTH_WIMAX 16e,Single-Tenancy,Lamu,-2.265667,40.89675,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Lamu North,,Cisco ME3400,Lamu North,Lamu,,172.17.139.14
MLN111669,EL1057-Malindi Kibokon_95047300-MOBILE_ONE_TO_ONE,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kibokoni Road Street Micro,,Huawei ATN950b,Kibokoni Road Street Micro,MALINDI,,10.160.96.247
UKD110149,EL1067_Jacaranda Hotels Diani,Single-Tenancy,Ukunda,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mkoyo,,Cisco ME3400,Mkoyo,Diani,,172.17.106.30
UKD170124,EL1067_MKOYO_WIMAX 16e,Single-Tenancy,Ukunda,-4.26067763,39.59532138,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Mkoyo,,Cisco ME3400,Mkoyo,Mkoyo,,172.17.106.30
SHM120043,EL1070_SHIMONI_CERAGON,Single-Tenancy,Shimoni,4 38 53.3 S,39 23 6.14 E,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,Shimoni,Installed,172.17.106.7
GAL170039,EL1072_GALU_WIMAX 16 e,Single-Tenancy,Galu,-4.35234,39.56032,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Galu,,Cisco ME3400,Galu,GALU,,172.17.106.3
GAL170031,EL1072_GALU_WIMAX 16e,Single-Tenancy,Galu,-4.352336,39.560321,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Galu,,Cisco ME3400,Galu,Galu,,172.17.106.3
UKD110423,EL1073_NAIVAS UKUNDA,Single-Tenancy,Ukunda,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,UKUNDA,,
UKD110150,EL1073_Swahili Beach Resort,Single-Tenancy,Ukunda,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Ukunda,,Cisco ME3400,Ukunda,Ukunda,,172.17.106.5
UKD170116,EL1073_UKUNDA_WIMAX 16e,Single-Tenancy,Ukunda,-4.283176,39.565599,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Ukunda,,Cisco ME3400,Ukunda,Ukunda,,172.17.106.5
KWL210681,EL1074 LUNGALUNGA_KEPHIS LUNGALUNGA,Single-Tenancy,Kwale,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,LUNGALUNGA,,
,EL1074_LUNGA LUNGA_95037291_CAREDESK LUNGALUNGA,Single-Tenancy,Ukunda,,,Microwave,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Diani,,
UKD310630,EL1074_LUNGALUNGA,Single-Tenancy,Ukunda,,,PTP,,01/01/1900 00:00,01/01/1900 00:00,Yes,Lunga Lunga,,,Lunga Lunga,lungalunga,,
LAM110741,EL1084_SHELA_JANATAAN,Single-Tenancy,Lamu,,,PTP,,01/01/1900 00:00,01/01/1900 00:00,Yes,Shella Janataan Hotel,,,Shella Janataan Hotel,LAMU,,
KWL110385,EL1086 KWALE PO_HUDUMA CENTRE KWALE,Single-Tenancy,Kwale,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KWALE,,
KWL110707,EL1086 KWALE PO_NDMA KWALE,Single-Tenancy,Kwale,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,KWALE,,
KWL120098,EL1086_KWALE POST OFFICE CERAGON,Single-Tenancy,Kwale,04 10 55.47 S,039 27 28.14 E,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwale Post Office,,RiCi 16E1,Kwale Post Office,KWALE,,172.17.107.39
KWL120141,EL1090_KWALE_CERAGON,Single-Tenancy,Kwale,,,PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwale,,,Kwale,kWALE,,
CHW170013,EL1106_CHANGAMWE EXCHANGE_WIMAX16e,Single-Tenancy,Changamwe,04 1 32.52 S,039 37 38.16 E,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Changamwe Exchange,,Cisco ME3400,Changamwe Exchange,MOMBASA,,172.17.110.8
MBS210141,EL1106_KENOL KOBIL CHANGAMWE,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Changamwe_Exchange_HUB,,Cisco ME3400,Changamwe_Exchange_HUB,CHANGAMWE,,172.17.110.8
CHW110376,EL1106_KENYA REVENUE AUTHORITY-FOCUS,Single-Tenancy,Changamwe,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Changamwe Exchange,,Cisco ME3400,Changamwe Exchange,CHANGAMWE,,172.17.110.8
CHW110161,EL1106_KPA-MOMBASA TRAINING CENTRE,Single-Tenancy,Changamwe,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Changamwe Exchange,SPLICE BOX,Cisco ME3400,Changamwe Exchange,Changamwe Exchange,,172.17.110.8
MBS110968,EL1110 MOMBASA WOMEM ASSOCIATION,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mombasa Womens Association,,Cisco ME3400,Mombasa Womens Association,MOMBASA,,172.17.110.12
MBS110969,EL1110 MOMBASA WOMEN ASSOCIATION-95036015 MIDWAY EAST BANK MOMBASA,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mombasa Womens Association,,Cisco ME3400,Mombasa Womens Association,MOMBASA,,172.17.110.12
MBS110146,EL1110_Aga Khan University Hospital Msa,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mombasa Womens Association,,Cisco ME3400,Mombasa Womens Association,Mombasa,,172.17.110.12
MBS170007,EL1110_MOMBASA WOMENS ASSOCIATION_WIMAX16e,Single-Tenancy,Mombasa,04 4 9.5,039 40 9.16 E,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Mombasa Womens Association,,Cisco ME3400,Mombasa Womens Association,Mombasa,,172.17.110.12
MBS210560,EL1111_Githere_Plaza_AAR_LULU,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,mombasa,,
MBS111161,EL1120 BAHARI,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Bahari,,,Bahari,MOMBASA,,
MBS111229,EL1120_MAYFAIR BANK LTD NYALI SECONDARY,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Nyali,,
MBS110261,EL1120_SUN AFRICA HOTELS-MOMBASA,Single-Tenancy,Mombasa,04 2 6.51 S,039 42 49.17 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Bahari,,,Bahari,Mombasa,,
MBS170002,EL1121_OCEAN VIEW HOTEL_WIMAX16e,Single-Tenancy,Mombasa,03 59 58.53 S,039 43 43.16 E,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Ocean View Hotel,,Cisco ME3400,Ocean View Hotel,Mombasa,,172.17.110.22
,EL1122_Shimanzi Road,Single-Tenancy,Mombasa,,,Microwave,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Shimanzi,,
,EL1122_Shimanzi Road_BS,Single-Tenancy,Mombasa,,,Microwave,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Shimanzi,,
MBS143082,EL1122_Shimanzi Road_BTS,Single-Tenancy,Mombasa,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Shimanzi,,
MBS110365,EL1124_A.O BAYUSUF AND SON LTD,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwa Jomvu,,Cisco ME3400,Kwa Jomvu,Kwa Jomvu,,172.17.110.24
MBS410163,EL1124_KENOL KOBIL-MRS Primary,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,Kwa Jomvu,,172.17.110.114
MBS120081,EL1124_KWA JOMVU CERAGON HUB,Single-Tenancy,Mombasa,"4° 0'27.52""S","39°36'6.16""E",PTMP,Ceragon,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwa Jomvu,,Cisco ME3400,Kwa Jomvu,Kwa Jomvu,Installed,172.17.110.114
MBS170015,EL1124_KWA JOMVU_WIMAX16e,Single-Tenancy,Mombasa,04 0 28.32 S,039 36 6.16 E,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Kwa Jomvu,,Cisco ME3400,Kwa Jomvu,Kwa Jomvu,,172.17.110.114
MBS110902,EL1126_SAFARICOM LTD-MARKETING/CBU MOMBASA ROCKS,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Shelly Beach,,,Shelly Beach,Mombasa,,
MBS170003,EL1129_NYALI KILIMA ROAD_WIMAX16e,Single-Tenancy,Mombasa,04 3 0.51 S,039 41 20.16 E,Wimax 16e,Telrad,01/01/1900 00:00,01/01/1900 00:00,Yes,Nyali Kilima Road,,Cisco ME3400,Nyali Kilima Road,NYALI,,172.17.110.6
MBS110465,EL1129_PRIME BANK NYALI SECONDARY LINK,Single-Tenancy,Mombasa,04 3 0.51 S,039 41 20.16 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Nyali Kilima Road,,Cisco ME3400,Nyali Kilima Road,NYALI,,172.17.110.6
MBS110214,EL1134_CHASE BANK-BONDENI PRIMARY,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Hatimy Bldg,,,Hatimy Bldg,Bondeni,,
MBS110571,EL1134_Hatimy_Bldg_95024331-SEVEN SEAS TECHNOLOGIES-MOH COAST GENERAL,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,mombasa,,
MBS110963,EL1136_ STANDARD CHARTERED BANK LTD-MARITIME,Single-Tenancy,Mombasa,04 3 46.5 S,039 40 1.16 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mnazi Moja,,,Mnazi Moja,Mombasa,,
MBS110068,EL1136_SAFARICOM DRIFTWOOD SEVENS,Single-Tenancy,Mombasa,,,PTP,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Mnazi Mmoja BTS,,
OLT210985,EL1141 OLDONYO ODAWA-95035019 AA LODGE,Single-Tenancy,Oloitoktok,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Oldonyo Odawa,,Huawei S3300,Oldonyo Odawa,OLDONYO ODAWA,,172.17.112.74
OLT211323,EL1141-OLDONYO ODAWA-KIBO CLASSIC LTD,Single-Tenancy,Oloitoktok,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Oldonyo Odawa,,Huawei S3300,Oldonyo Odawa,OL-DONYO ODAWA,,172.17.112.74
OLT211215,EL1141-OLDONYO ODAWA-TAWI LODGE,Single-Tenancy,Oloitoktok,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,KIMANA,,172.17.112.74
OLT110183,EL1141_AccessKenya - Sopa Lodge Amboseli,Single-Tenancy,Oloitoktok,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Oldonyo Odawa,,,Oldonyo Odawa,Kimana,,
KIT110711,EL1159_KNA KITUI_KNBS KITUI,Single-Tenancy,Kitui,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kitui KNA,,,Kitui KNA,Kitui,,
EML110856,EL1167_SIDIAN BANK LTD-EMALI PRIMARY,Single-Tenancy,Emali,02 4 55.16 S,037 28 28.99 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Emali,,,Emali,Emali,,
KIB211207,EL1169 MBUI NZAU-SOLARIS KYULU,Single-Tenancy,Kibwezi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,MBUI NZAU,,172.17.112.144
MKD110275,EL1169_JTL KPC MAKINDU,Single-Tenancy,Makindu,02 22 12.06 S,037 54 41.03 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Mbui Nzau,,,Mbui Nzau,Makindu,,
MWI111534,EL1174-Kanyaa,Single-Tenancy,Mwingi,,,PTP,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Garissa Road,,
MKD110453,EL1186_SAVANNAH PARADISE HOTEL,Single-Tenancy,Makindu,02 16 47.2 S,037 49 9.8 E,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Makindu Town,,RiCi 16E1,Makindu Town,Makindu,,172.17.15.64
KIT210278,EL1204_KANYANGI,Single-Tenancy,Kitui,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Kanyangi,,,Kanyangi,KANYANGI,,
TAV110929,EL1210_Elerai Njukini_Qwetu SACCO Njukini,Single-Tenancy,Taveta,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Elerai Njukini,,Radwin - Winlink 2000,Elerai Njukini,"Njukini, Taita Taveta County",,172.17.105.239/24
MLN311240,EL1311_AIRTEL_ROKA,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Roka Maweni,,,Roka Maweni,MATSANGONI,,
MAK111159,EL1340_SAFARICOM CARE DESK - KIKIMA,Single-Tenancy,Makueni,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,,,,,Kikima,,
MLN211522,EL1442-AIRPORT_CHOCHA_MALINDI_95045403-KCAA,Single-Tenancy,Malindi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Malindi Kilifi Hihgway,,
MBS111649,EL1501_KPC KIPEVU,Single-Tenancy,Mombasa,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,Kipevu,,172.17.110.248
VOI111424,EL1558_KENYA SAFARIS LODGES & HOTELS LIMITED- VOI,Single-Tenancy,Voi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Voi,,
MOY110750,EL1605A MOYALE PCK_SEFTEL COMMUNICATION,Single-Tenancy,Moyale,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,MOYALE,,172.17.84.52
KLF411383,EL1655 KAKONENI,Single-Tenancy,Kilifi,,,PTP,,01/01/1900 00:00,01/01/1900 00:00,Yes,KAKONENI,,,KAKONENI,KAKONENI,,
NBI240271,Eldama Park,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,96C,Huawei S3300,,"Peponi Road, Westlands",Installed,
ELR130076,Eldama_Ravine_Wimax,Single-Tenancy,Eldama Ravine,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldama_Ravine,,Cisco ME3400,Eldama_Ravine,Eldama Ravine,,172.17.98.6
ELD141383,Eldo Center,Multi-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Eldoret,,
ELD111618,ELDORET DC-WORLD VISION ELDORET,Single-Tenancy,Eldoret,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,Cisco ME3400,,ELDORET,,172.17.114.12
ELD110412,ELDORET FIRE STATION_CONSOLIDATED BANK,Single-Tenancy,Eldoret,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,ELDORET,,
ELD142012,ELDORET PAINT CENTRE,Single-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,ELDORET,,
ELD241794,Eldoret polytechnic,Single-Tenancy,Eldoret,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Eldoret,Installed,
ELD111330,ELDORET SIRIKWA-SAFARICOM LTD CBU-BLAZE ELDORET EVENT,Single-Tenancy,Eldoret,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,ELDORET,,
ELD130065,Eldoret_Airport_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret_Airport,,Cisco ME3400,Eldoret_Airport,Eldoret Airport,,172.17.114.4
ELD130066,Eldoret_DC_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret_DC,,Cisco ME3400,Eldoret_DC,Eldoret DC,,172.17.114.30
ELD130064,Eldoret_District_Hospital/Fire station_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret_District_Hospital,,Cisco ME3400,Eldoret_District_Hospital,Eldoret District Hospital/Fire station,,172.17.114.12
ELD130062,Eldoret_Exchange_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret_Exchange,,Cisco ME3400,Eldoret_Exchange,Eldoret Exchange,,172.17.114.14
ELD130063,Eldoret_Kahoya_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret_Kahoya_Estate,,Cisco ME3400,Eldoret_Kahoya_Estate,Eldoret Kahoya,,172.17.114.10
ELD130061,Eldoret_Racecourse_Wimax,Single-Tenancy,Eldoret,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Eldoret Racecourse,,Cisco ME3400,Eldoret Racecourse,Eldoret Racecourse,,172.17.114.6
KSM141181,ELECTRICITY HOUSE - KISUMU,Multi-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,SPLICE BOX,,,ONDIEK HIGHWAY,,
MBS141518,Electricity House - Mombasa,Multi-Tenancy,Mombasa,,,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,48C,,,Kenyatta Avenue,,
NBI140093,Electricity House - Nairobi,Multi-Tenancy,Nairobi,-1.287567,36.825925,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,Yes,Electricity House Macro,,,Electricity House Macro,Nkrumah Ln,Installed,10.163.68.50
KSM341306,Electricity House Kisumu,Single-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kisumu,,
KIS141546,Electricity House_KISII,Multi-Tenancy,Kisii Central,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,kisii,,
NBI140485,Elegant Complex,Multi-Tenancy,Nairobi, -1.28163,36.82655,Fiber,Ericsson,07/05/2017 12:33,01/01/1900 00:00,No,,,,,Dubois Road,Installed,
NKR140806,Elgon House,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Club Road,Installed,
MLN142967,Elimu Development Project,Single-Tenancy,Malindi,-3.2283,40.1221,Fiber,Kinde,15/12/2018 10:19,15/12/2018 10:19,No,,12C,,,Maweni Road,Installed,
NKR241040,Elite Guest House,Multi-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,48C,,,KENYATTA AVENUE,Installed,
NBI140319,Elite House,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,Yes,,24C,Huawei S3300,,Kimathi Street,Installed,
KSM241321,Elite House Kisumu,Multi-Tenancy,Kisumu,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Kisumu,,
MLN141877,Elite House Malindi,Multi-Tenancy,Malindi,3.214487,40.115035,Fiber,Soliton Telmec,01/01/1900 00:00,01/01/1900 00:00,,,12C,,,Malindi Roundabout,Installed,
ONR143398,Elite Plaza,Multi-Tenancy,OngataRongai,,,Fiber,Masaba Services,01/01/1900 00:00,01/01/1900 00:00,,,,,,"Magadi Road, Ongata Rongai",,
LOD111442,ELIZABETH GLASER PEDIATRIC FOUNDATION-LODWAR,Single-Tenancy,Lodwar,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,Lodwar,,
NBI240282,Ellams,Single-Tenancy,Nairobi,,,Fiber,Ericsson,01/01/1900 00:00,01/01/1900 00:00,No,,12C,Huawei S3300,,Mombasa Road Opposite Standard Group,Installed,10.163.69.50
NBI241187,Elwak Building Eastleigh,Multi-Tenancy,Nairobi,,,Fiber,,07/05/2017 17:16,01/01/1900 00:00,,,,,,Wood Street Eastleigh,Installed,
NBI340894,Elysee Plaza,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,Huawei S3300,,ngong road,Installed,
NBI542829,Elysian Resort,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Kiambu Rd,,
EML111268,EMALI MAKUTANO-MOSES MUTINDA,Single-Tenancy,Emali,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,EMali_Makutano,,Huawei S3300,EMali_Makutano,EMALI,,172.17.112.38
EML110318,EMALI MAKUTANO_NATIONAL CEMENT EMALI,Single-Tenancy,Emali,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,Yes,Emali,,,Emali,EMALI,,
NBI140951,Emani Business Center,Multi-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,48C,Huawei S3300,,Thika Road-Forest Road,Installed,
NBI341254,EMBAKASI BARACKS,Single-Tenancy,Nairobi,,,Fiber,Ericsson,07/05/2017 17:15,01/01/1900 00:00,Yes,Embakasi DOD,SPLICE BOX,AR169F,Embakasi DOD,Embakasi,Installed,
NBI241215,Embakasi Barracks,Single-Tenancy,Nairobi,,,Fiber,,01/01/1900 00:00,01/01/1900 00:00,,,,,,Eastern Bypass,,
NBI230112,Embakasi Village_Wimax,Single-Tenancy,Nairobi,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,,,Cisco ME3400,,Embakasi Village,,172.17.72.16
WDY111597,EMBARQ [KPLC] - WUNDANYI,Single-Tenancy,Wundanyi,,,PTP,Radwin,01/01/1900 00:00,01/01/1900 00:00,,,,,,TAIVA TAVETA RD,,
NBI142559,Embassy House,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,02/03/2018 19:22,02/03/2018 19:22,,,,,,HARAMBEE AVENUE,Integrated,
NBI342796,Embassy Of Poland,Single-Tenancy,Nairobi,-1.23496,36.803132,Fiber,Huawei,11/09/2018 13:55,11/09/2018 13:55,No,,ATB,AR169F,,"Red Hill Road 58 Red Hill Rd, Nairobi",Installed,10.215.43.144/31
NBI442140,Embassy Of The United Arab Emirates,Single-Tenancy,Nairobi,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,,,,,,Nyerere Road,,
NBI242007,Embeut Building,Multi-Tenancy,Nairobi,,,Fiber,Ericsson,07/05/2017 17:18,01/01/1900 00:00,,,,,,Outering Road,Installed,
NKR140685,Emboita Hotel,Single-Tenancy,Nakuru,,,Fiber,Huawei,01/01/1900 00:00,01/01/1900 00:00,No,,12C,,,Nyahururu Highway,Installed,
EMB130040,Embu_Exchange_Wimax,Single-Tenancy,Embu,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Embu Exchange,,Cisco ME3400,Embu Exchange,Embu Exchange,,172.17.80.3
EMB130041,Embu_Kangaru_Wimax,Single-Tenancy,Embu,,,Wimax,Alvarion,01/01/1900 00:00,01/01/1900 00:00,Yes,Embu Kangaru,,Cisco ME3400,Embu Kangaru,Embu Kangaru,,172.17.80.2
